idResultado,matriculaAlumno,matriculaProfesor,idMateria,idNivel,idTiempo,empleoAlumno,empleoProfesor,calificacionMateriaAlumno,categoriaEvaluacionProfesor
1524,2020010110,2000096581,2004,102,18,0,0,6,4
1525,2020010110,2000096581,2005,102,16,0,0,9,2
1526,2020010110,2000096581,2005,102,17,0,0,6,2
1527,2020010110,2000096581,2005,102,18,0,0,6,1
1528,2020010110,2000096581,2006,102,16,0,0,8,1
1529,2020010110,2000096581,2006,102,17,0,0,6,3
1530,2020010110,2000096581,2006,102,18,0,0,10,2
1531,2020010110,2000096581,2007,102,16,0,0,8,2
1532,2020010110,2000096581,2007,102,17,0,0,6,1
1533,2020010110,2000096581,2007,102,18,0,0,6,1
1534,2020010110,2003096583,2008,102,16,0,1,6,2
1535,2020010110,2003096583,2008,102,17,0,1,9,2
1536,2020010110,2003096583,2008,102,18,0,1,9,2
1537,2020010110,2003096583,2009,102,16,0,1,6,2
1538,2020010110,2003096583,2009,102,17,0,1,6,1
1539,2020010110,2003096583,2009,102,18,0,1,9,1
1540,2020010110,2003096578,3001,203,19,0,0,6,3
1541,2020010110,2003096578,3001,203,20,0,0,8,3
1542,2020010110,2003096578,3001,203,21,0,0,10,3
1543,2020010110,1999096579,3002,203,19,0,0,8,2
1544,2020010110,1999096579,3002,203,20,0,0,8,4
1545,2020010110,1999096579,3002,203,21,0,0,10,2
1546,2020010110,1997096580,3003,203,19,0,1,7,1
1547,2020010110,1997096580,3003,203,20,0,1,10,1
1548,2020010110,1997096580,3003,203,21,0,1,9,1
1549,2020010110,1999096579,3004,203,19,0,0,7,2
1550,2020010110,1999096579,3004,203,20,0,0,9,2
1551,2020010110,1999096579,3004,203,21,0,0,6,4
1552,2020010110,1999096579,3005,203,19,0,0,6,3
1553,2020010110,1999096579,3005,203,20,0,0,10,2
1554,2020010110,1999096579,3005,203,21,0,0,7,2
1555,2020010110,2003096578,3006,203,19,0,0,8,1
1556,2020010110,2003096578,3006,203,20,0,0,6,4
1557,2020010110,2003096578,3006,203,21,0,0,6,4
1558,2020010110,1997096580,3007,203,19,0,1,9,2
1559,2020010110,1997096580,3007,203,20,0,1,7,1
1560,2020010110,1997096580,3007,203,21,0,1,7,2
1561,2020010110,1999096579,3008,203,19,0,0,6,2
1562,2020010110,1999096579,3008,203,20,0,0,9,2
1563,2020010110,1999096579,3008,203,21,0,0,6,1
1564,2020010110,2003096578,3009,203,19,0,0,9,4
1565,2020010110,2003096578,3009,203,20,0,0,9,2
1566,2020010110,2003096578,3009,203,21,0,0,8,3
1567,2020010110,1997096580,3010,203,19,0,1,9,1
1568,2020010110,1997096580,3010,203,20,0,1,6,2
1569,2020010110,1997096580,3010,203,21,0,1,7,1
1570,2020010110,2005096577,4001,204,22,0,1,6,2
1571,2020010110,2005096577,4001,204,23,0,1,7,2
1572,2020010110,2005096577,4001,204,24,0,1,9,2
1573,2020010110,2005096576,4002,204,22,0,0,6,3
1574,2020010110,2005096576,4002,204,23,0,0,6,1
1575,2020010110,2005096576,4002,204,24,0,0,7,4
1576,2020010110,2005096577,4003,204,22,0,1,8,2
1577,2020010110,2005096577,4003,204,23,0,1,6,1
1578,2020010110,2005096577,4003,204,24,0,1,6,2
1579,2020010110,2005096576,4004,204,22,0,0,10,2
1580,2020010110,2005096576,4004,204,23,0,0,6,4
1581,2020010110,2005096576,4004,204,24,0,0,6,3
1582,2020010110,2000096575,4005,204,22,0,0,7,2
1583,2020010110,2000096575,4005,204,23,0,0,8,3
1584,2020010110,2000096575,4005,204,24,0,0,8,2
1585,2020010110,2000096575,4006,204,22,0,0,6,1
1586,2020010110,2000096575,4006,204,23,0,0,10,3
1587,2020010110,2000096575,4006,204,24,0,0,6,4
1588,2020010110,2005096577,4007,204,22,0,1,9,1
1589,2020010110,2005096577,4007,204,23,0,1,8,2
1590,2020010110,2005096577,4007,204,24,0,1,9,2
1591,2020010110,2005096577,4008,204,22,0,1,9,1
1592,2020010110,2005096577,4008,204,23,0,1,7,2
1593,2020010110,2005096577,4008,204,24,0,1,10,1
1594,2020010110,2000096575,4009,204,22,0,0,6,4
1595,2020010110,2000096575,4009,204,23,0,0,9,1
1596,2020010110,2000096575,4009,204,24,0,0,10,4
1597,2020010110,2000096575,4010,204,22,0,0,10,4
1598,2020010110,2000096575,4010,204,23,0,0,10,2
1599,2020010110,2000096575,4010,204,24,0,0,10,2
1600,2020010110,2002096574,5001,205,25,0,1,10,2
1601,2020010110,2002096574,5001,205,26,0,1,8,2
1602,2020010110,2002096574,5001,205,27,0,1,9,1
1603,2020010110,1988096573,5002,205,25,0,0,10,3
1604,2020010110,1988096573,5002,205,26,0,0,7,4
1605,2020010110,1988096573,5002,205,27,0,0,10,2
1606,2020010110,2002096574,5003,205,25,0,1,8,2
1607,2020010110,2002096574,5003,205,26,0,1,7,2
1608,2020010110,2002096574,5003,205,27,0,1,10,1
1609,2020010110,1992096572,5004,205,25,0,1,7,2
1610,2020010110,1992096572,5004,205,26,0,1,7,1
1611,2020010110,1992096572,5004,205,27,0,1,6,2
1612,2020010110,2002096574,5005,205,25,0,1,10,2
1613,2020010110,2002096574,5005,205,26,0,1,9,1
1614,2020010110,2002096574,5005,205,27,0,1,7,2
1615,2020010110,1988096573,5006,205,25,0,0,8,4
1616,2020010110,1988096573,5006,205,26,0,0,9,1
1617,2020010110,1988096573,5006,205,27,0,0,9,1
1618,2020010110,1988096573,5007,205,25,0,0,8,1
1619,2020010110,1988096573,5007,205,26,0,0,6,4
1620,2020010110,1988096573,5007,205,27,0,0,8,2
1621,2020010110,1992096572,5008,205,25,0,1,6,1
1622,2020010110,1992096572,5008,205,26,0,1,7,1
1623,2020010110,1992096572,5008,205,27,0,1,9,1
1624,2020010110,1992096572,5009,205,25,0,1,6,1
1625,2020010110,1992096572,5009,205,26,0,1,10,1
1626,2020010110,1992096572,5009,205,27,0,1,10,2
1627,2020010110,1988096573,5010,205,25,0,0,8,3
1628,2020010110,1988096573,5010,205,26,0,0,8,3
1629,2020010110,1988096573,5010,205,27,0,0,9,4
1630,2020010110,1999096570,6001,206,28,0,1,9,2
1631,2020010110,1999096570,6001,206,29,0,1,10,2
1632,2020010110,1999096570,6001,206,30,0,1,6,2
1633,2020010110,1990096567,6002,206,28,0,0,8,3
1634,2020010110,1990096567,6002,206,29,0,0,9,4
1635,2020010110,1990096567,6002,206,30,0,0,6,2
1636,2020010110,1987096571,6003,206,28,0,0,7,3
1637,2020010110,1987096571,6003,206,29,0,0,9,2
1638,2020010110,1987096571,6003,206,30,0,0,8,4
1639,2020010110,1999096570,6004,206,28,0,1,10,2
1640,2020010110,1999096570,6004,206,29,0,1,8,1
1641,2020010110,1999096570,6004,206,30,0,1,7,2
1642,2020010110,1999096570,6005,206,28,0,1,7,1
1643,2020010110,1999096570,6005,206,29,0,1,8,1
1644,2020010110,1999096570,6005,206,30,0,1,7,1
1645,2020010110,1987096571,6006,206,28,0,0,10,2
1646,2020010110,1987096571,6006,206,29,0,0,8,3
1647,2020010110,1987096571,6006,206,30,0,0,9,1
1648,2020010110,1990096567,6007,206,28,0,0,7,3
1649,2020010110,1990096567,6007,206,29,0,0,6,2
1650,2020010110,1990096567,6007,206,30,0,0,7,2
1651,2020010110,1996096569,6008,206,28,0,0,10,4
1652,2020010110,1996096569,6008,206,29,0,0,6,2
1653,2020010110,1996096569,6008,206,30,0,0,6,3
1654,2020010110,1987096571,6009,206,28,0,0,6,1
1655,2020010110,1987096571,6009,206,29,0,0,8,4
1656,2020010110,1987096571,6009,206,30,0,0,6,4
1657,2020010110,1990096567,6010,206,28,0,0,10,4
1658,2020010110,1990096567,6010,206,29,0,0,6,1
1659,2020010110,1990096567,6010,206,30,0,0,8,1
1660,2020010111,2000096585,1001,101,13,0,1,9,1
1661,2020010111,2000096585,1001,101,14,0,1,8,2
1662,2020010111,2000096585,1001,101,15,0,1,8,2
1663,2020010111,1997096584,1002,101,13,0,0,10,2
1664,2020010111,1997096584,1002,101,14,0,0,8,1
1665,2020010111,1997096584,1002,101,15,0,0,9,4
1666,2020010111,1997096584,1003,101,13,0,0,7,2
1667,2020010111,1997096584,1003,101,14,0,0,7,2
1668,2020010111,1997096584,1003,101,15,0,0,9,1
1669,2020010111,1997096584,1004,101,13,0,0,6,3
1670,2020010111,1997096584,1004,101,14,0,0,7,4
1671,2020010111,1997096584,1004,101,15,0,0,6,4
1672,2020010111,1997096584,1005,101,13,0,0,6,1
1673,2020010111,1997096584,1005,101,14,0,0,6,1
1674,2020010111,1997096584,1005,101,15,0,0,9,3
1675,2020010111,1997096584,1006,101,13,0,0,8,3
1676,2020010111,1997096584,1006,101,14,0,0,10,3
1677,2020010111,1997096584,1006,101,15,0,0,8,1
1678,2020010111,2003096586,1007,101,13,0,1,10,1
1679,2020010111,2003096586,1007,101,14,0,1,8,2
1680,2020010111,2003096586,1007,101,15,0,1,7,2
1681,2020010111,1997096584,1008,101,13,0,0,9,2
1682,2020010111,1997096584,1008,101,14,0,0,7,4
1683,2020010111,1997096584,1008,101,15,0,0,10,4
1684,2020010111,2000096585,1009,101,13,0,1,6,1
1685,2020010111,2000096585,1009,101,14,0,1,6,1
1686,2020010111,2000096585,1009,101,15,0,1,6,1
1687,2020010111,2003096583,2001,102,16,0,1,10,1
1688,2020010111,2003096583,2001,102,17,0,1,6,2
1689,2020010111,2003096583,2001,102,18,0,1,9,2
1690,2020010111,2003096583,2002,102,16,0,1,10,1
1691,2020010111,2003096583,2002,102,17,0,1,10,1
1692,2020010111,2003096583,2002,102,18,0,1,6,1
1693,2020010111,2000096581,2003,102,16,0,0,10,4
1694,2020010111,2000096581,2003,102,17,0,0,10,4
1695,2020010111,2000096581,2003,102,18,0,0,10,2
1696,2020010111,2003096582,2004,102,16,0,0,10,1
1697,2020010111,2003096582,2004,102,17,0,0,10,2
1698,2020010111,2003096582,2004,102,18,0,0,6,3
1699,2020010111,2003096582,2005,102,16,0,0,9,2
1700,2020010111,2003096582,2005,102,17,0,0,6,2
1701,2020010111,2003096582,2005,102,18,0,0,7,1
1702,2020010111,2003096582,2006,102,16,0,0,10,4
1703,2020010111,2003096582,2006,102,17,0,0,6,4
1704,2020010111,2003096582,2006,102,18,0,0,10,1
1705,2020010111,2000096581,2007,102,16,0,0,6,1
1706,2020010111,2000096581,2007,102,17,0,0,9,2
1707,2020010111,2000096581,2007,102,18,0,0,7,2
1708,2020010111,2000096581,2008,102,16,0,0,10,2
1709,2020010111,2000096581,2008,102,17,0,0,7,3
1710,2020010111,2000096581,2008,102,18,0,0,10,3
1711,2020010111,2003096583,2009,102,16,0,1,8,1
1712,2020010111,2003096583,2009,102,17,0,1,9,1
1713,2020010111,2003096583,2009,102,18,0,1,7,1
1714,2020010111,1997096580,3001,203,19,0,1,9,1
1715,2020010111,1997096580,3001,203,20,0,1,8,1
1716,2020010111,1997096580,3001,203,21,0,1,7,1
1717,2020010111,2003096578,3002,203,19,0,0,8,2
1718,2020010111,2003096578,3002,203,20,0,0,10,1
1719,2020010111,2003096578,3002,203,21,0,0,8,1
1720,2020010111,1997096580,3003,203,19,0,1,7,2
1721,2020010111,1997096580,3003,203,20,0,1,7,2
1722,2020010111,1997096580,3003,203,21,0,1,6,1
1723,2020010111,1997096580,3004,203,19,0,1,10,2
1724,2020010111,1997096580,3004,203,20,0,1,10,1
1725,2020010111,1997096580,3004,203,21,0,1,7,1
1726,2020010111,1999096579,3005,203,19,0,0,9,3
1727,2020010111,1999096579,3005,203,20,0,0,10,4
1728,2020010111,1999096579,3005,203,21,0,0,10,4
1729,2020010111,2003096578,3006,203,19,0,0,10,4
1730,2020010111,2003096578,3006,203,20,0,0,6,3
1731,2020010111,2003096578,3006,203,21,0,0,10,2
1732,2020010111,1999096579,3007,203,19,0,0,8,1
1733,2020010111,1999096579,3007,203,20,0,0,9,4
1734,2020010111,1999096579,3007,203,21,0,0,9,3
1735,2020010111,1997096580,3008,203,19,0,1,9,1
1736,2020010111,1997096580,3008,203,20,0,1,9,1
1737,2020010111,1997096580,3008,203,21,0,1,6,1
1738,2020010111,2003096578,3009,203,19,0,0,8,1
1739,2020010111,2003096578,3009,203,20,0,0,10,2
1740,2020010111,2003096578,3009,203,21,0,0,10,4
1741,2020010111,1997096580,3010,203,19,0,1,7,1
1742,2020010111,1997096580,3010,203,20,0,1,10,1
1743,2020010111,1997096580,3010,203,21,0,1,9,2
1744,2020010111,2005096577,4001,204,22,0,1,6,1
1745,2020010111,2005096577,4001,204,23,0,1,6,2
1746,2020010111,2005096577,4001,204,24,0,1,9,1
1747,2020010111,2005096577,4002,204,22,0,1,9,1
1748,2020010111,2005096577,4002,204,23,0,1,7,1
1749,2020010111,2005096577,4002,204,24,0,1,10,1
1750,2020010111,2005096576,4003,204,22,0,0,10,2
1751,2020010111,2005096576,4003,204,23,0,0,6,4
1752,2020010111,2005096576,4003,204,24,0,0,8,2
1753,2020010111,2005096576,4004,204,22,0,0,7,4
1754,2020010111,2005096576,4004,204,23,0,0,8,1
1755,2020010111,2005096576,4004,204,24,0,0,8,2
1756,2020010111,2000096575,4005,204,22,0,0,7,1
1757,2020010111,2000096575,4005,204,23,0,0,9,3
1758,2020010111,2000096575,4005,204,24,0,0,10,4
1759,2020010111,2005096576,4006,204,22,0,0,6,4
1760,2020010111,2005096576,4006,204,23,0,0,7,4
1761,2020010111,2005096576,4006,204,24,0,0,6,3
1762,2020010111,2005096577,4007,204,22,0,1,9,2
1763,2020010111,2005096577,4007,204,23,0,1,9,2
1764,2020010111,2005096577,4007,204,24,0,1,7,2
1765,2020010111,2005096577,4008,204,22,0,1,7,1
1766,2020010111,2005096577,4008,204,23,0,1,9,1
1767,2020010111,2005096577,4008,204,24,0,1,6,2
1768,2020010111,2005096577,4009,204,22,0,1,8,2
1769,2020010111,2005096577,4009,204,23,0,1,7,2
1770,2020010111,2005096577,4009,204,24,0,1,6,2
1771,2020010111,2005096577,4010,204,22,0,1,7,2
1772,2020010111,2005096577,4010,204,23,0,1,8,2
1773,2020010111,2005096577,4010,204,24,0,1,6,2
1774,2020010111,1988096573,5001,205,25,0,0,6,3
1775,2020010111,1988096573,5001,205,26,0,0,8,1
1776,2020010111,1988096573,5001,205,27,0,0,7,3
1777,2020010111,2002096574,5002,205,25,0,1,7,1
1778,2020010111,2002096574,5002,205,26,0,1,7,2
1779,2020010111,2002096574,5002,205,27,0,1,10,2
1780,2020010111,1992096572,5003,205,25,0,1,6,2
1781,2020010111,1992096572,5003,205,26,0,1,9,1
1782,2020010111,1992096572,5003,205,27,0,1,6,2
1783,2020010111,1992096572,5004,205,25,0,1,6,2
1784,2020010111,1992096572,5004,205,26,0,1,10,2
1785,2020010111,1992096572,5004,205,27,0,1,8,2
1786,2020010111,2002096574,5005,205,25,0,1,8,2
1787,2020010111,2002096574,5005,205,26,0,1,6,1
1788,2020010111,2002096574,5005,205,27,0,1,6,1
1789,2020010111,2002096574,5006,205,25,0,1,7,2
1790,2020010111,2002096574,5006,205,26,0,1,9,2
1791,2020010111,2002096574,5006,205,27,0,1,6,1
1792,2020010111,1992096572,5007,205,25,0,1,7,1
1793,2020010111,1992096572,5007,205,26,0,1,7,1
1794,2020010111,1992096572,5007,205,27,0,1,8,1
1795,2020010111,2002096574,5008,205,25,0,1,6,1
1796,2020010111,2002096574,5008,205,26,0,1,10,2
1797,2020010111,2002096574,5008,205,27,0,1,6,2
1798,2020010111,1988096573,5009,205,25,0,0,7,1
1799,2020010111,1988096573,5009,205,26,0,0,7,3
1800,2020010111,1988096573,5009,205,27,0,0,7,1
1801,2020010111,1988096573,5010,205,25,0,0,10,2
1802,2020010111,1988096573,5010,205,26,0,0,7,3
1803,2020010111,1988096573,5010,205,27,0,0,9,4
1804,2020010111,1984096568,6001,206,28,1,1,9,2
1805,2020010111,1984096568,6001,206,29,1,1,9,2
1806,2020010111,1984096568,6001,206,30,1,1,8,2
1807,2020010111,1996096569,6002,206,28,1,0,6,1
1808,2020010111,1996096569,6002,206,29,1,0,6,1
1809,2020010111,1996096569,6002,206,30,1,0,8,2
1810,2020010111,1990096567,6003,206,28,1,0,7,4
1811,2020010111,1990096567,6003,206,29,1,0,6,4
1812,2020010111,1990096567,6003,206,30,1,0,5,2
1813,2020010111,1987096571,6004,206,28,1,0,5,3
1814,2020010111,1987096571,6004,206,29,1,0,9,4
1815,2020010111,1987096571,6004,206,30,1,0,8,2
1816,2020010111,1987096571,6005,206,28,1,0,5,3
1817,2020010111,1987096571,6005,206,29,1,0,6,4
1818,2020010111,1987096571,6005,206,30,1,0,9,1
1819,2020010111,1987096571,6006,206,28,1,0,7,3
1820,2020010111,1987096571,6006,206,29,1,0,7,2
1821,2020010111,1987096571,6006,206,30,1,0,8,2
1822,2020010111,1990096567,6007,206,28,1,0,5,4
1823,2020010111,1990096567,6007,206,29,1,0,6,3
1824,2020010111,1990096567,6007,206,30,1,0,7,2
1825,2020010111,1987096571,6008,206,28,1,0,7,2
1826,2020010111,1987096571,6008,206,29,1,0,6,2
1827,2020010111,1987096571,6008,206,30,1,0,7,4
1828,2020010111,1999096570,6009,206,28,1,1,9,2
1829,2020010111,1999096570,6009,206,29,1,1,9,2
1830,2020010111,1999096570,6009,206,30,1,1,9,1
1831,2020010111,1987096571,6010,206,28,1,0,9,4
1832,2020010111,1987096571,6010,206,29,1,0,6,1
1833,2020010111,1987096571,6010,206,30,1,0,6,1
1834,2020010112,2000096585,1001,101,13,0,1,10,2
1835,2020010112,2000096585,1001,101,14,0,1,10,2
1836,2020010112,2000096585,1001,101,15,0,1,7,2
1837,2020010112,2000096585,1002,101,13,0,1,9,2
1838,2020010112,2000096585,1002,101,14,0,1,8,1
1839,2020010112,2000096585,1002,101,15,0,1,8,2
1840,2020010112,2000096585,1003,101,13,0,1,7,1
1841,2020010112,2000096585,1003,101,14,0,1,7,1
1842,2020010112,2000096585,1003,101,15,0,1,8,2
1843,2020010112,2000096585,1004,101,16,0,1,9,1
1844,2020010112,2000096585,1004,101,17,0,1,7,2
1845,2020010112,2000096585,1004,101,18,0,1,6,2
1846,2020010112,1997096584,1005,101,13,0,0,9,3
1847,2020010112,1997096584,1005,101,14,0,0,7,4
1848,2020010112,1997096584,1005,101,15,0,0,10,3
1849,2020010112,2003096586,1006,101,13,0,1,8,2
1850,2020010112,2003096586,1006,101,14,0,1,10,1
1851,2020010112,2003096586,1006,101,15,0,1,8,2
1852,2020010112,2000096585,1007,101,13,0,1,10,2
1853,2020010112,2000096585,1007,101,14,0,1,10,2
1854,2020010112,2000096585,1007,101,15,0,1,10,1
1855,2020010112,1997096584,1008,101,13,0,0,10,4
1856,2020010112,1997096584,1008,101,14,0,0,6,1
1857,2020010112,1997096584,1008,101,15,0,0,8,2
1858,2020010112,1997096584,1009,101,13,0,0,6,1
1859,2020010112,1997096584,1009,101,14,0,0,7,3
1860,2020010112,1997096584,1009,101,15,0,0,9,1
1861,2020010112,2003096583,2001,102,16,0,1,7,1
1862,2020010112,2003096583,2001,102,17,0,1,10,2
1863,2020010112,2003096583,2001,102,18,0,1,9,2
1864,2020010112,2003096582,2002,102,16,0,0,6,1
1865,2020010112,2003096582,2002,102,17,0,0,9,3
1866,2020010112,2003096582,2002,102,18,0,0,9,4
1867,2020010112,2003096583,2003,102,16,0,1,8,2
1868,2020010112,2003096583,2003,102,17,0,1,6,2
1869,2020010112,2003096583,2003,102,18,0,1,7,2
1870,2020010112,2000096581,2004,102,16,0,0,9,1
1871,2020010112,2000096581,2004,102,17,0,0,8,3
1872,2020010112,2000096581,2004,102,18,0,0,7,3
1873,2020010112,2000096581,2005,102,16,0,0,6,2
1874,2020010112,2000096581,2005,102,17,0,0,6,3
1875,2020010112,2000096581,2005,102,18,0,0,10,2
1876,2020010112,2003096582,2006,102,16,0,0,6,4
1877,2020010112,2003096582,2006,102,17,0,0,8,3
1878,2020010112,2003096582,2006,102,18,0,0,8,1
1879,2020010112,2003096583,2007,102,16,0,1,7,2
1880,2020010112,2003096583,2007,102,17,0,1,10,1
1881,2020010112,2003096583,2007,102,18,0,1,9,1
1882,2020010112,2000096581,2008,102,16,0,0,6,2
1883,2020010112,2000096581,2008,102,17,0,0,7,1
1884,2020010112,2000096581,2008,102,18,0,0,7,3
1885,2020010112,2000096581,2009,102,16,0,0,6,4
1886,2020010112,2000096581,2009,102,17,0,0,8,4
1887,2020010112,2000096581,2009,102,18,0,0,6,2
1888,2020010112,1997096580,3001,203,19,0,1,8,2
1889,2020010112,1997096580,3001,203,20,0,1,7,1
1890,2020010112,1997096580,3001,203,21,0,1,9,2
1891,2020010112,2003096578,3002,203,19,0,0,10,3
1892,2020010112,2003096578,3002,203,20,0,0,7,4
1893,2020010112,2003096578,3002,203,21,0,0,10,3
1894,2020010112,1997096580,3003,203,19,0,1,10,2
1895,2020010112,1997096580,3003,203,20,0,1,9,1
1896,2020010112,1997096580,3003,203,21,0,1,10,1
1897,2020010112,1997096580,3004,203,19,0,1,6,1
1898,2020010112,1997096580,3004,203,20,0,1,6,1
1899,2020010112,1997096580,3004,203,21,0,1,9,2
1900,2020010112,2003096578,3005,203,19,0,0,7,4
1901,2020010112,2003096578,3005,203,20,0,0,8,2
1902,2020010112,2003096578,3005,203,21,0,0,10,1
1903,2020010112,1997096580,3006,203,19,0,1,10,1
1904,2020010112,1997096580,3006,203,20,0,1,10,2
1905,2020010112,1997096580,3006,203,21,0,1,9,2
1906,2020010112,2003096578,3007,203,19,0,0,7,3
1907,2020010112,2003096578,3007,203,20,0,0,10,2
1908,2020010112,2003096578,3007,203,21,0,0,7,3
1909,2020010112,1997096580,3008,203,19,0,1,9,2
1910,2020010112,1997096580,3008,203,20,0,1,8,2
1911,2020010112,1997096580,3008,203,21,0,1,10,2
1912,2020010112,1999096579,3009,203,19,0,0,9,3
1913,2020010112,1999096579,3009,203,20,0,0,8,1
1914,2020010112,1999096579,3009,203,21,0,0,6,4
1915,2020010112,1999096579,3010,203,19,0,0,8,1
1916,2020010112,1999096579,3010,203,20,0,0,10,4
1917,2020010112,1999096579,3010,203,21,0,0,6,2
1918,2020010112,2005096577,4001,204,22,0,1,6,2
1919,2020010112,2005096577,4001,204,23,0,1,10,1
1920,2020010112,2005096577,4001,204,24,0,1,8,2
1921,2020010112,2005096576,4002,204,22,0,0,9,1
1922,2020010112,2005096576,4002,204,23,0,0,8,2
1923,2020010112,2005096576,4002,204,24,0,0,10,2
1924,2020010112,2005096577,4003,204,22,0,1,9,1
1925,2020010112,2005096577,4003,204,23,0,1,6,1
1926,2020010112,2005096577,4003,204,24,0,1,9,2
1927,2020010112,2000096575,4004,204,22,0,0,10,2
1928,2020010112,2000096575,4004,204,23,0,0,8,3
1929,2020010112,2000096575,4004,204,24,0,0,9,3
1930,2020010112,2005096577,4005,204,22,0,1,9,1
1931,2020010112,2005096577,4005,204,23,0,1,6,1
1932,2020010112,2005096577,4005,204,24,0,1,7,1
1933,2020010112,2005096576,4006,204,22,0,0,9,4
1934,2020010112,2005096576,4006,204,23,0,0,7,3
1935,2020010112,2005096576,4006,204,24,0,0,7,4
1936,2020010112,2005096576,4007,204,22,0,0,10,2
1937,2020010112,2005096576,4007,204,23,0,0,7,1
1938,2020010112,2005096576,4007,204,24,0,0,8,3
1939,2020010112,2000096575,4008,204,22,0,0,8,4
1940,2020010112,2000096575,4008,204,23,0,0,10,1
1941,2020010112,2000096575,4008,204,24,0,0,10,1
1942,2020010112,2000096575,4009,204,22,0,0,10,1
1943,2020010112,2000096575,4009,204,23,0,0,9,1
1944,2020010112,2000096575,4009,204,24,0,0,7,2
1945,2020010112,2005096577,4010,204,22,0,1,8,1
1946,2020010112,2005096577,4010,204,23,0,1,9,1
1947,2020010112,2005096577,4010,204,24,0,1,6,2
1948,2020010112,2002096574,5001,205,25,0,1,7,1
1949,2020010112,2002096574,5001,205,26,0,1,6,1
1950,2020010112,2002096574,5001,205,27,0,1,9,1
1951,2020010112,1988096573,5002,205,25,0,0,10,3
1952,2020010112,1988096573,5002,205,26,0,0,8,4
1953,2020010112,1988096573,5002,205,27,0,0,7,4
1954,2020010112,1988096573,5003,205,25,0,0,6,1
1955,2020010112,1988096573,5003,205,26,0,0,10,3
1956,2020010112,1988096573,5003,205,27,0,0,10,3
1957,2020010112,1992096572,5004,205,25,0,1,7,1
1958,2020010112,1992096572,5004,205,26,0,1,10,1
1959,2020010112,1992096572,5004,205,27,0,1,7,2
1960,2020010112,2002096574,5005,205,25,0,1,7,2
1961,2020010112,2002096574,5005,205,26,0,1,6,2
1962,2020010112,2002096574,5005,205,27,0,1,10,1
1963,2020010112,2002096574,5006,205,25,0,1,6,2
1964,2020010112,2002096574,5006,205,26,0,1,8,2
1965,2020010112,2002096574,5006,205,27,0,1,7,1
1966,2020010112,1988096573,5007,205,25,0,0,9,4
1967,2020010112,1988096573,5007,205,26,0,0,8,4
1968,2020010112,1988096573,5007,205,27,0,0,7,2
1969,2020010112,1988096573,5008,205,25,0,0,9,2
1970,2020010112,1988096573,5008,205,26,0,0,10,3
1971,2020010112,1988096573,5008,205,27,0,0,6,3
1972,2020010112,1988096573,5009,205,25,0,0,10,1
1973,2020010112,1988096573,5009,205,26,0,0,10,1
1974,2020010112,1988096573,5009,205,27,0,0,7,1
1975,2020010112,2002096574,5010,205,25,0,1,6,1
1976,2020010112,2002096574,5010,205,26,0,1,8,2
1977,2020010112,2002096574,5010,205,27,0,1,8,2
1978,2020010112,1999096570,6001,206,28,0,1,6,1
1979,2020010112,1999096570,6001,206,29,0,1,8,2
1980,2020010112,1999096570,6001,206,30,0,1,6,2
1981,2020010112,1987096571,6002,206,28,0,0,6,3
1982,2020010112,1987096571,6002,206,29,0,0,10,2
1983,2020010112,1987096571,6002,206,30,0,0,8,4
1984,2020010112,1999096570,6003,206,28,0,1,6,1
1985,2020010112,1999096570,6003,206,29,0,1,8,2
1986,2020010112,1999096570,6003,206,30,0,1,6,1
1987,2020010112,1987096571,6004,206,28,0,0,7,2
1988,2020010112,1987096571,6004,206,29,0,0,6,1
1989,2020010112,1987096571,6004,206,30,0,0,9,4
1990,2020010112,1984096568,6005,206,28,0,1,6,2
1991,2020010112,1984096568,6005,206,29,0,1,10,1
1992,2020010112,1984096568,6005,206,30,0,1,10,2
1993,2020010112,1996096569,6006,206,28,0,0,6,1
1994,2020010112,1996096569,6006,206,29,0,0,7,1
1995,2020010112,1996096569,6006,206,30,0,0,7,1
1996,2020010112,1987096571,6007,206,28,0,0,8,4
1997,2020010112,1987096571,6007,206,29,0,0,8,1
1998,2020010112,1987096571,6007,206,30,0,0,10,3
1999,2020010112,1987096571,6008,206,28,0,0,6,2
2000,2020010112,1987096571,6008,206,29,0,0,6,3
2001,2020010112,1987096571,6008,206,30,0,0,6,4
2002,2020010112,1987096571,6009,206,28,0,0,7,2
2003,2020010112,1987096571,6009,206,29,0,0,6,2
2004,2020010112,1987096571,6009,206,30,0,0,10,4
2005,2020010112,1990096567,6010,206,28,0,0,10,2
2006,2020010112,1990096567,6010,206,29,0,0,10,4
2007,2020010112,1990096567,6010,206,30,0,0,6,1
2008,2020010113,1997096584,1001,101,13,0,0,7,4
2009,2020010113,1997096584,1001,101,14,0,0,6,4
2010,2020010113,1997096584,1001,101,15,0,0,7,1
2011,2020010113,1997096584,1002,101,13,0,0,7,2
2012,2020010113,1997096584,1002,101,14,0,0,9,1
2013,2020010113,1997096584,1002,101,15,0,0,6,3
2014,2020010113,2003096586,1003,101,13,0,1,8,2
2015,2020010113,2003096586,1003,101,14,0,1,6,2
2016,2020010113,2003096586,1003,101,15,0,1,10,2
2017,2020010113,2000096585,1004,101,13,0,1,9,1
2018,2020010113,2000096585,1004,101,14,0,1,10,1
2019,2020010113,2000096585,1004,101,15,0,1,9,1
2020,2020010113,2003096586,1005,101,13,0,1,9,1
